序号,stock_code,stock_name,net_profit,net_profit_yoy,revenue,revenue_yoy,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,operating_profit,total_profit,announcement_date,report_date_param
1641,301329,信音电子,28538389.92,106.66,285307950.81,45.2665411988,222441122.16,12986126.0,13480710.71,5669292.91,267871407.4,34572767.25,34612047.69,2026-04-29,20260331
1642,301326,捷邦科技,-14931258.27,-32.79,308668296.8,86.3272130081,220793706.5,19443660.79,42269025.79,10145877.11,315538355.05,-7855606.58,-7919816.13,2026-04-29,20260331
1644,301320,豪江智能,2066334.16,-87.28,258700522.17,22.6751685555,200120475.14,8354821.93,22101762.76,980822.21,248041671.69,2278595.02,2145644.23,2026-04-29,20260331
1647,301313,凡拓数创,-25134602.44,-11.12,141661420.7,6.2608819393,98858792.0,26888757.03,16958259.83,901109.47,154409970.36,-31751669.4,-31790750.36,2026-04-29,20260331
1648,301312,智立方,14407060.34,-42.15,192584067.62,19.9713587008,137058466.39,6124943.02,9925181.34,3315216.97,179278074.51,15575628.59,15644138.64,2026-04-29,20260331
1656,301280,珠城科技,56393095.11,4.58,555341813.71,23.851600158,420442878.21,11830386.55,20930361.65,1083029.12,476331448.99,72286581.03,71920960.86,2026-04-29,20260331
1658,301260,格力博,135590177.06,-23.76,1881555376.01,22.5379189287,1200866812.8,193898703.44,139140107.02,111555893.07,1717146688.21,144747809.52,143343191.3,2026-04-29,20260331
1660,301257,普蕊斯,12024191.32,61.8,194029658.77,9.9524269596,162311527.68,2322155.72,9739884.33,-642717.06,183682565.27,12321773.12,12321161.06,2026-04-29,20260331
1661,301246,宏源药业,144347585.08,1524.43,703525713.02,62.3063492401,478380974.86,11851769.06,16089211.33,3544411.84,543865867.35,183627386.63,164865777.42,2026-04-29,20260331
1663,301230,泓博医药,23779249.5,98.59,172285876.53,1.6861015163,117291172.53,3128969.66,24460125.35,3744652.47,159696084.51,26398618.34,25984761.82,2026-04-29,20260331
1665,301220,亚香股份,15777121.99,-80.8,318015145.89,21.5728865678,244931028.45,3530295.26,30082925.59,9846769.72,300295478.43,16268356.98,15966581.01,2026-04-29,20260331
1667,301210,金杨精密,25467967.85,172.67,541398232.94,67.0308226062,468777532.56,2231129.95,19485343.77,-2362604.48,507726869.91,33480127.19,33488886.49,2026-04-29,20260331
1668,301206,三元生物,26091444.3,4.73,224781048.39,49.6495696745,187322978.08,2810922.54,7359170.98,1193374.9,208040014.29,29430079.04,29448914.6,2026-04-29,20260331
1670,301199,迈赫股份,18998123.1,-53.76,256222554.64,-25.132224641,193609042.75,6155783.34,11971653.88,96427.84,231282747.1,20180350.26,20256421.58,2026-04-29,20260331
1671,301196,唯科科技,71354041.38,-7.8,610153167.42,13.0977693746,430694566.3,14035261.31,51876139.87,9786694.5,539413481.19,80987925.64,80511265.85,2026-04-29,20260331
1672,301185,鸥玛软件,3826671.78,-60.76,23466384.07,-23.4464527018,6290048.55,1921356.75,6195694.14,-1716073.64,20396003.85,3571638.51,3571638.51,2026-04-29,20260331
1673,301179,泽宇智能,25466354.44,110.17,180869605.22,11.5426470726,126727441.29,15268243.13,14843368.22,1535315.74,176846601.0,29116784.9,29113669.75,2026-04-29,20260331
1675,301168,通灵股份,2605926.65,-87.52,215123743.03,-48.7024843951,187774584.53,1322732.61,17191132.19,-5661730.09,223122458.27,3561173.81,2468099.77,2026-04-29,20260331
1677,301149,隆华新材,46682933.42,-18.28,1988882005.1,31.774295222,1890957106.16,9358708.21,18998078.97,4294986.98,1931454994.87,55882547.89,57335140.49,2026-04-29,20260331
1680,301132,满坤科技,18123383.55,-35.71,406649503.96,19.3829217546,334018053.83,7396489.83,15675599.41,4207510.75,388488646.69,20477208.22,19787041.63,2026-04-29,20260331
1683,301123,奕东电子,9489858.5,254.66,608679983.2,38.3011815988,474416444.73,16086267.05,45258184.71,733722.39,582067621.93,21570520.55,21213452.65,2026-04-29,20260331
1684,301122,采纳股份,13109283.28,70.69,141348102.51,94.4017091771,103464950.27,5126737.62,12369049.42,3889649.93,134910756.24,12253429.73,12237638.41,2026-04-29,20260331
1685,301112,信邦智能,1761177.76,-85.14,73664947.65,-21.4183599494,53306786.13,4222245.47,10117091.05,2256712.37,74217477.85,2142640.87,1904996.21,2026-04-29,20260331
1687,301092,争光股份,17681635.49,-27.05,126196318.14,-5.15188232,85241655.68,6257282.28,7738490.81,42700.62,109568747.0,19241917.67,19249758.97,2026-04-29,20260331
1688,301085,亚康股份,23726531.52,38.61,360190186.43,26.8665761369,293537325.73,4495264.7,15199761.85,2303373.34,323355739.46,26839827.07,26785777.51,2026-04-29,20260331
1690,301073,君亭酒店,6719601.02,135.24,165821018.88,2.2375226254,112799886.15,13240663.44,19383219.32,12799897.6,158757278.35,8746087.04,9121102.89,2026-04-29,20260331
1691,301067,显盈科技,-6250726.45,-225.87,126445982.4,-24.1001142979,103698248.14,3744497.22,15465873.85,2536896.7,137794848.37,-5930196.2,-5913631.21,2026-04-29,20260331
1692,301062,上海艾录,-1977716.38,-354.11,268341311.7,-5.5520953796,215240638.43,6992392.42,28192679.14,8273583.49,272701505.53,-1797021.31,-1663172.23,2026-04-29,20260331
1694,301060,兰卫医学,36913244.73,556.8,287160602.0,-18.161042142,208683324.21,15257405.56,36826056.34,833002.17,271327012.7,46231244.4,45961769.87,2026-04-29,20260331
1696,301051,信濠光电,-54643623.03,48.08,298843554.18,-29.0290576209,292649802.72,7718138.45,37700828.77,7543051.18,363525494.67,-69921427.57,-70079340.96,2026-04-29,20260331
1697,301048,金鹰重工,47150819.24,34.81,575955212.81,23.7183332675,460336893.02,7658894.99,16128689.98,2200529.52,524051559.43,55252826.08,54950664.09,2026-04-29,20260331
1700,301042,安联锐视,11244708.61,62.5,177305208.18,76.8583196774,124137480.57,3993383.32,16225627.14,5018494.24,167847474.58,13093210.64,13165335.24,2026-04-29,20260331
1701,301038,深水规院,-34472515.35,-17.01,83131925.17,-13.8732246706,92940331.95,4325863.66,20743758.76,-368791.05,126598466.76,-41591274.1,-41642691.53,2026-04-29,20260331
1702,301026,浩通科技,64143019.24,159.16,1789679790.1,150.1342687335,1694616863.27,4245414.99,8104517.57,5598323.41,1718652516.1,70819297.9,70865719.07,2026-04-29,20260331
1706,301017,漱玉平民,10357713.12,-59.58,2601188324.65,9.3571613923,1926415580.49,534515666.79,80835916.71,38504299.94,2588700169.64,15324049.15,12651559.07,2026-04-29,20260331
1707,301016,雷尔伟,2606508.18,-29.3,40432911.86,-8.0014612794,25533959.11,1402833.47,8072801.95,-22325.55,39994260.67,3161311.98,3204631.1,2026-04-29,20260331
1709,301007,德迈仕,8863639.59,-18.48,158882125.06,5.2951105577,125424798.0,2441208.63,11077450.68,3112894.44,150528199.19,9644066.84,9700773.97,2026-04-29,20260331
1713,300994,久祺股份,17066084.55,-58.21,747433030.09,8.2837274078,645367580.46,55177298.45,12132040.16,13417573.9,736290129.93,18848206.45,19159031.26,2026-04-29,20260331
1715,300985,致远新能,11249691.85,-49.61,484470886.84,14.1191319101,436031616.99,4452731.91,12660387.61,11708522.03,481442360.62,10738747.11,12655518.21,2026-04-29,20260331
1716,300984,金沃股份,14649630.8,19.0,323958196.3,9.4464904644,271549148.17,2129423.23,15171520.14,2562692.24,305470929.91,18236449.46,17971513.05,2026-04-29,20260331
1717,300982,苏文电能,-8467945.42,-123.03,202791719.8,-51.6767022161,170885969.74,15804412.77,20992540.93,624715.07,222668419.6,-8147583.83,-9275651.89,2026-04-29,20260331
1718,300980,祥源新材,17317191.07,140.94,148528513.78,25.2732872943,108122868.53,4438720.86,18451173.34,-2654970.61,135703759.52,16313609.86,17675796.9,2026-04-29,20260331
1721,300969,恒帅股份,40156898.38,-3.93,238623592.72,17.6458513585,166181704.2,2914582.2,16457502.11,6231629.3,200559890.07,47200230.99,46900973.06,2026-04-29,20260331
1724,300964,本川智能,11940636.51,15.46,235381216.93,38.0637383916,190047370.33,9536797.14,12127873.08,1377714.94,223594307.53,12931301.04,12786815.81,2026-04-29,20260331
1725,300962,中金辐照,23631235.73,-8.41,86342247.66,0.8295056096,35207588.46,2468561.17,11089362.01,460898.36,57088793.36,29078575.84,29032350.58,2026-04-29,20260331
1727,300959,线上线下,-2149347.21,-120.87,102028929.41,-47.0200824075,94416645.92,4643686.5,6516361.03,-879685.34,106756216.0,-3330422.4,-3330625.32,2026-04-29,20260331
1731,300947,德必集团,-1912344.3,-195.25,289413375.7,-3.0714598453,209412732.64,11871026.49,37038843.62,35057598.4,298010112.59,-4398721.52,1102296.45,2026-04-29,20260331
1732,300940,南极光,6245567.75,-78.99,140687062.37,-24.3277624022,102659786.49,9353593.72,9653516.04,6963359.87,135787181.71,6639012.87,6569546.63,2026-04-29,20260331
1733,300937,药易购,-2720169.6,-165.02,1113920597.0,-2.0827874555,1000838700.95,73889959.27,18376677.49,1921319.64,1099524353.69,2843769.84,2822448.43,2026-04-29,20260331
1734,300933,中辰股份,16522869.72,10.86,1025555575.91,57.8061674905,917177821.34,24066616.61,12355100.96,13856989.06,1006013778.51,22383650.8,22298829.92,2026-04-29,20260331
1738,300911,亿田智能,-35407609.8,16.97,21805011.2,-62.1321298862,30192873.51,6655024.39,9950695.22,9649465.74,58255352.72,-36337239.72,-36306401.31,2026-04-29,20260331
1739,300909,汇创达,10516564.97,100.28,376743682.12,28.5680320959,282418502.29,7442381.43,37306342.3,6423086.5,361378678.5,11459657.83,11453144.34,2026-04-29,20260331
1740,300904,威力传动,-24909406.21,-41.97,228963533.81,107.5435609803,202342513.14,3883509.62,19023693.51,7315190.38,249101875.41,-25879238.06,-25795160.68,2026-04-29,20260331
1741,300900,广联航空,10535906.41,-77.07,239642637.15,-9.8047247984,181317871.13,3188784.16,25009698.28,22429480.66,245419084.85,8274805.66,8287383.33,2026-04-29,20260331
1742,300892,品渥食品,-1752181.27,-129.68,188471704.2,6.7756309347,150539046.17,30121850.56,5986984.73,4409325.91,191915434.43,-2361466.34,-2004822.86,2026-04-29,20260331
1743,300891,惠云钛业,-7605595.02,-174.15,489523164.61,1.6167444729,445600964.58,1320658.65,14127807.92,13412752.51,489486951.25,-9933840.04,-9323789.49,2026-04-29,20260331
1744,300885,海昌新材,24086776.11,36.71,155591490.68,123.2706708964,101228385.86,1361555.36,4327498.76,-1376635.47,112609251.99,41557435.52,41557718.56,2026-04-29,20260331
1745,300881,盛德鑫泰,43886839.63,-11.17,760057538.55,12.428773694,661515379.72,4769240.12,18396825.21,5205253.1,720112477.62,46760264.59,46674390.26,2026-04-29,20260331
1749,300853,申昊科技,-32394686.81,19.21,46144800.14,258.6995704717,42735712.54,10374703.06,19594350.62,9759091.33,95246076.91,-31273166.86,-31331775.15,2026-04-29,20260331
1752,300842,帝科股份,14502406.76,-58.12,6566820161.18,61.9029351378,5832987184.1,36381509.44,59851735.6,77038223.97,6148360669.09,168556864.17,168693777.2,2026-04-29,20260331
1755,300830,金现代,-7868042.75,3.34,53011138.82,19.0512872031,33845532.99,9166033.85,17842921.18,-30970.2,69451760.15,-8935546.61,-8935528.33,2026-04-29,20260331
1756,300825,阿尔特,14964601.51,20.74,249679114.51,-7.0122061818,165000803.22,9594443.39,25403652.43,7795553.09,225995303.68,15375333.52,15326899.41,2026-04-29,20260331
1757,300815,玉禾田,164223134.51,1.83,1965569442.86,4.4420279795,1501680899.47,26815260.5,123678709.17,19532014.45,1694221265.7,240070844.96,233592201.29,2026-04-29,20260331
1758,300814,中富电路,18899504.99,89.32,519586586.27,37.8061763892,378979351.33,8138145.52,17579894.37,13598342.39,441882847.02,20427888.45,20698876.88,2026-04-29,20260331
1759,300793,佳禾智能,-8667857.96,-154.95,479805044.21,-1.5350959609,439766055.28,6627281.05,29639392.78,11655711.4,515579416.01,-12688899.17,-12646745.45,2026-04-29,20260331
1760,300789,唐源电气,14283256.89,93.45,91666962.53,14.2285645848,43921343.98,7396094.66,13282775.74,113610.9,77512580.23,14731624.7,14737799.93,2026-04-29,20260331
1762,300781,因赛集团,11597416.45,11.71,158438028.61,12.3947704577,100461228.55,29876365.31,11433716.61,181771.04,144064499.12,17519094.16,17530844.85,2026-04-29,20260331
1764,300778,新城市,-17020262.27,-389.48,22802656.55,-45.4247575517,27993300.6,1634563.48,8425415.24,-3439809.72,37352970.34,-18414306.47,-17622512.01,2026-04-29,20260331
1765,300774,倍杰特,-29908981.13,-283.59,109086139.98,-38.5480667855,69114968.86,2435959.13,16100335.87,1970952.95,104583937.11,-22569195.16,-22810765.53,2026-04-29,20260331
1766,300771,智莱科技,15748529.31,132.2,118013052.81,20.0241476622,86720803.37,7525763.79,9214593.75,2610096.74,118377779.98,18941390.05,18962808.61,2026-04-29,20260331
1775,300745,欣锐科技,5352599.68,115.7,623098398.61,32.4711509034,536670432.35,9968222.34,21829426.7,-121975.68,621804293.32,4839717.71,5298113.42,2026-04-29,20260331
1778,300731,科创新源,-2998057.52,-129.75,224326491.62,-11.0884932884,187410896.07,6805409.24,18348589.91,3542795.3,227417018.53,-2982083.72,-2810693.41,2026-04-29,20260331
1779,300720,海川智能,7077065.74,-2.89,55946093.01,23.8537349851,26594109.04,7005464.64,9312861.68,1714611.33,49572681.27,8764565.89,8757489.56,2026-04-29,20260331
1780,300719,安达维尔,-13734666.73,-69.48,97111327.14,-21.2517478817,60525076.74,4835908.38,33014173.39,2335213.76,116139101.59,-17306758.21,-18368828.92,2026-04-29,20260331
1781,300715,凯伦股份,14492920.67,118.94,523076227.65,12.3649553785,374815243.52,30934968.68,43746203.02,13925120.19,495827739.1,23490974.61,22898567.14,2026-04-29,20260331
1782,300711,广哈通信,-8297038.82,-192.02,74018238.61,37.0061588568,36605902.89,15452856.4,12674664.95,191044.65,84260131.14,-7784685.58,-7529767.74,2026-04-29,20260331
1783,300701,森霸传感,8101379.13,10.94,85873715.47,-4.2525426894,54888709.34,6045679.34,7789805.76,256886.94,76372158.24,10075850.64,10177982.75,2026-04-29,20260331
1786,300684,中石科技,64778746.79,4.94,389113711.14,11.5533194175,256816386.19,6891577.74,32067358.13,5403587.32,325286093.47,72341321.85,71355213.07,2026-04-29,20260331
1792,300656,民德电子,-26270993.99,-178.49,65483184.18,21.31235428,46412046.33,2804278.14,13364176.39,9571483.97,81746636.29,-49605004.1,-49608971.97,2026-04-29,20260331
1793,300652,雷迪克,26776169.54,-23.36,198837412.61,6.7795746553,140626223.38,2152498.06,13833010.65,2571986.91,172906356.87,29889275.18,29965725.96,2026-04-29,20260331
1794,300647,超频三,8715655.72,71.49,282165397.6,0.3943798074,227927452.16,7897238.33,17177003.9,10201870.03,273849073.1,12841930.86,14290835.45,2026-04-29,20260331
1796,300639,凯普生物,-2796512.44,89.76,125833690.97,-6.1390451881,70897083.27,35754179.54,50604283.18,-21660842.93,151542295.24,-3450237.58,-3668365.02,2026-04-29,20260331
1798,300636,同和药业,18779502.71,-9.63,184392671.37,-1.3402402509,131745065.82,6186641.62,9863739.24,3189793.59,167876632.18,19615993.9,19615993.9,2026-04-29,20260331
1803,300617,安靠智电,48918713.83,11.9,212732407.62,30.6135536731,130210993.32,11813888.96,12826807.59,403954.25,169430650.62,58944405.62,58867313.59,2026-04-29,20260331
1804,300616,尚品宅配,-97043521.11,-149.75,597552824.86,-19.3937942645,452803959.13,130813691.69,71794153.16,9879392.82,699571503.09,-110842131.64,-111969238.82,2026-04-29,20260331
1806,300606,金太阳,9562489.46,1.22,119767672.93,-0.4367369242,85545087.63,2745001.8,11356463.56,2102535.18,108853926.63,10965019.16,10945306.58,2026-04-29,20260331
1812,300581,晨曦航空,-10661223.45,29.9,12080821.58,266.6347957863,6775466.34,477953.57,5656212.41,56684.2,18295436.23,-11480797.8,-11487662.54,2026-04-29,20260331
1813,300571,平治信息,4881740.63,-53.61,393260410.99,14.9973299653,353202772.24,3399394.54,12326663.39,19694940.11,397779725.93,4516890.61,4263301.63,2026-04-29,20260331
1814,300566,激智科技,56952865.13,-3.21,505672661.03,5.5175264277,372362297.66,9631602.47,20770067.86,5238837.92,439924838.01,68956002.42,68729030.12,2026-04-29,20260331
1818,300547,川环科技,39487314.83,-14.96,276067648.4,-12.5617624877,211081707.5,8137237.52,11408978.01,-75770.85,242955726.36,45012560.52,44730623.92,2026-04-29,20260331
1819,300542,新晨科技,-17365079.68,-177.25,157347923.2,26.5771773941,132070464.95,7549008.61,18316475.18,2611489.85,174622650.5,-16636311.25,-16503170.74,2026-04-29,20260331
1820,300540,蜀道装备,12287389.17,1973.24483874658,99975668.64,94.2790135264,66841646.25,1760359.31,18983026.64,-7980977.64,86207455.66,14061926.48,14061926.48,2026-04-29,20260331
1821,300539,横河精密,9995042.77,-10.58,200027225.51,-1.5045079801,161712670.97,2887611.8,13519673.57,2597193.94,193563223.17,10370041.86,10376180.46,2026-04-29,20260331
1822,300537,广信材料,7497307.6,-23.21,114200004.28,6.9963194563,76111156.26,9206381.5,14045233.84,515198.33,106897058.71,9658090.63,9785235.45,2026-04-29,20260331
1824,300533,冰川网络,-9762937.89,-105.17,620833891.59,-5.005607819,42085126.03,480062989.34,24198976.67,10242680.65,654858764.6,-12296877.4,-12589578.48,2026-04-29,20260331
1829,300513,恒实科技,-26514681.21,15.55,180280808.39,46.1812659056,147813799.85,20178252.86,26563047.42,4436411.29,215595620.23,-27994885.57,-28016090.02,2026-04-29,20260331
1830,300512,中亚股份,21852946.33,25.54,326570019.79,12.0570288733,232221562.51,14339882.49,23979503.82,3183747.3,293298797.8,26871907.83,26415000.28,2026-04-29,20260331
1833,300485,赛升药业,4663288.16,-88.33,90438931.64,-2.2667833771,28844515.89,32427275.58,11008646.82,28876.99,81693249.46,3699095.87,4442352.14,2026-04-29,20260331
1836,300473,德尔股份,46796188.83,62.43,1288422916.18,-1.8677617432,1035413074.04,16356580.97,115489364.11,9818611.19,1232878724.14,61689834.68,61938362.83,2026-04-29,20260331
1837,300469,信息发展,-31396164.86,-58.25,29422333.69,-35.5562175464,31721475.67,12404428.55,21974450.08,3057967.54,76747036.87,-43174393.45,-43178448.13,2026-04-29,20260331
1841,300461,田中精机,-19215708.33,-138.93,38990979.32,-3.1413315839,29354890.09,5874265.28,9537507.43,1621776.98,53910655.2,-22529245.08,-20217961.95,2026-04-29,20260331
1846,300439,美康生物,33766362.28,11.08,376022696.88,0.5325325901,231437715.5,52650643.01,33838780.56,44737.88,351135278.16,37610621.62,36976398.24,2026-04-29,20260331
1848,300436,广生堂,-25924338.37,9.0,98440210.45,0.852608961,32529914.37,44970156.9,24472613.22,8784387.01,126335786.03,-27045551.65,-27043459.83,2026-04-29,20260331
1850,300429,强力新材,-28812988.86,-412.48,250479040.74,15.2053508032,198190963.01,6893857.82,23020918.71,14251585.97,269601270.11,-25636989.94,-26042388.55,2026-04-29,20260331
1852,300421,力星股份,7054620.74,-58.82,265646796.75,5.5030240574,227835712.1,1403062.79,10095785.78,6154240.05,260054405.2,7880861.84,7899232.92,2026-04-29,20260331
