序号,stock_code,stock_name,net_cash_flow,净现金流-同比增长,operating_cash_flow,经营性现金流-净现金流占比,investing_cash_flow,投资性现金流-净现金流占比,financing_cash_flow,融资性现金流-净现金流占比,announcement_date,report_date_param
1718,300980,祥源新材,23083640.72,-70.9665984982,21727706.3,94.1259940906,5968215.13,25.8547393039,-750881.85,-3.2528744452,2026-04-29,20260331
1721,300969,恒帅股份,101817074.41,1348.7368394797,62717243.82,61.5979629973,37735096.97,37.0616590475,-472234.14,-0.463806432,2026-04-29,20260331
1724,300964,本川智能,-19347417.64,-158.6699596857,-59543890.29,-307.7614356497,33161350.44,171.3993622148,8292132.73,42.8591188979,2026-04-29,20260331
1725,300962,中金辐照,146671509.51,310.4036989803,23355886.64,15.9239423648,35453109.69,24.1717766514,87862513.18,59.9042809838,2026-04-29,20260331
1727,300959,线上线下,-103369447.63,-272.7133543673,-18541840.67,-17.9374477615,-84368557.76,-81.6184662822,-370146.69,-0.3580813272,2026-04-29,20260331
1731,300947,德必集团,24734072.61,-63.9699965964,174356055.36,704.9225499949,-7519602.74,-30.4017977895,-142063355.9,-574.3629775008,2026-04-29,20260331
1732,300940,南极光,28480584.33,-42.6702746569,40249403.3,141.3222524989,-6938170.88,-24.3610552354,707021.36,2.4824678869,2026-04-29,20260331
1733,300937,药易购,-35499865.6,42.6071612929,71391271.21,201.1029337812,-143019440.36,-402.8731882298,36132685.09,101.7825968614,2026-04-29,20260331
1734,300933,中辰股份,-269689670.96,-63.5077772594,-351500669.2,-130.3352360321,-43938619.09,-16.2922884416,125749617.33,46.6275244737,2026-04-29,20260331
1738,300911,亿田智能,-32588734.5,-140.3739137794,-15958365.07,-48.9689621731,42809906.72,131.364127441,-59440275.0,-182.3951617391,2026-04-29,20260331
1739,300909,汇创达,76459870.78,-41.6810521865,3488568.62,4.5626138057,-40368485.61,-52.7969576697,117768192.72,154.0261466814,2026-04-29,20260331
1740,300904,威力传动,11392167.14,204.6643216849,29969745.38,263.0732591235,-147663646.91,-1296.1857484651,129340412.3,1135.3451078317,2026-04-29,20260331
1741,300900,广联航空,29638329.61,112.3801662984,-86099799.64,-290.501525467,-72778613.68,-245.5557200344,188516824.95,636.0575222377,2026-04-29,20260331
1742,300892,品渥食品,20522484.7,137.3617437314,-13353102.13,-65.0657185287,75492520.62,367.8527318868,-40813215.93,-198.8707338639,2026-04-29,20260331
1743,300891,惠云钛业,42390543.03,1481.8295584069,130926276.64,308.8572763679,-45703628.97,-107.8156251446,-41475125.7,-97.840515208,2026-04-29,20260331
1744,300885,海昌新材,9405915.86,-69.2535125163,25125546.99,267.1249388574,-14274571.11,-151.7616287714,-237179.09,-2.5215948508,2026-04-29,20260331
1745,300881,盛德鑫泰,-181537131.67,-16.1092225938,-133821885.58,-73.7159854565,-9088699.11,-5.0065234734,-38609861.88,-21.2683000579,2026-04-29,20260331
1749,300853,申昊科技,-72994530.79,51.5482867332,29855910.65,40.9015721135,-87696444.93,-120.1411173973,-15140195.84,-20.7415482724,2026-04-29,20260331
1752,300842,帝科股份,382742836.12,37.0415112516,-254538357.09,-66.5037547588,-28146848.69,-7.35398446,674435799.82,176.211214469,2026-04-29,20260331
1755,300830,金现代,8958091.79,138.5727190164,2724611.65,30.4150896628,6374514.46,71.1592893825,-141034.32,-1.5743790453,2026-04-29,20260331
1756,300825,阿尔特,46056309.12,272.0861555123,74020305.22,160.7169715383,83306332.09,180.8793055322,-109599713.58,-237.9689464356,2026-04-29,20260331
1757,300815,玉禾田,74381645.32,9.6804685403,70974933.07,95.4199557763,-76595389.72,-102.9761971391,80002101.97,107.5562413628,2026-04-29,20260331
1758,300814,中富电路,61673996.1,-20.0250471651,-17854561.1,-28.9499014642,-51436746.03,-83.4010268227,154591729.78,250.659499231,2026-04-29,20260331
1759,300793,佳禾智能,-593929311.15,-314.1381155306,129944495.72,21.8787814106,-664227532.1,-111.8361258874,-51816582.48,-8.7243686256,2026-04-29,20260331
1760,300789,唐源电气,-45979137.9,10.793319462,-54578752.97,-118.7032977624,-121079.53,-0.2633357986,8720694.6,18.966633561,2026-04-29,20260331
1762,300781,因赛集团,-58428998.61,-175.9159463891,3748395.66,6.415300192,-81568029.75,-139.601964248,19609029.46,33.5604407512,2026-04-29,20260331
1764,300778,新城市,-38742813.11,64.7721641103,-35715420.47,-92.1859245703,-7008529.99,-18.0898841034,3981137.35,10.2758086737,2026-04-29,20260331
1765,300774,倍杰特,-210189164.92,-134.8617879387,-38080138.57,-18.1170797194,-384961300.96,-183.1499264515,212852274.61,101.2670061709,2026-04-29,20260331
1766,300771,智莱科技,-199592234.71,-489.3115928302,24829638.9,12.4401828238,-272504290.51,-136.5305072644,56721787.16,28.4188346518,2026-04-29,20260331
1775,300745,欣锐科技,-142098338.5,59.9136869481,-140167248.37,-98.6410185014,135285707.47,95.2056926901,-138938470.31,-97.7762806917,2026-04-29,20260331
1778,300731,科创新源,29915386.58,15.0646752181,-36439170.04,-121.8074516355,-13996843.59,-46.7881086964,81487957.73,272.3948009566,2026-04-29,20260331
1779,300720,海川智能,30639914.41,-45.9401533143,6809647.23,22.2247593087,26417236.57,86.2183758626,-292828.0,-0.9557076305,2026-04-29,20260331
1780,300719,安达维尔,-73938020.81,-727.6110045848,-34410322.02,-46.539414557,-21505364.07,-29.0856636875,-18022334.72,-24.3749217555,2026-04-29,20260331
1781,300715,凯伦股份,9555235.23,109.8884095667,27945898.4,292.4668804831,-71233085.26,-745.4875107245,52966411.48,554.3182371241,2026-04-29,20260331
1782,300711,广哈通信,590111965.41,486.6708073782,-85534580.98,-14.4946359324,-68810883.45,-11.6606487384,744808944.39,126.214852104,2026-04-29,20260331
1783,300701,森霸传感,-113099128.98,-190.4316035893,7338032.04,6.4881419567,-119678385.92,-105.8172481073,-785173.71,-0.6942349752,2026-04-29,20260331
1786,300684,中石科技,120725069.26,288.1650999138,164232473.49,136.0384172871,-27487644.02,-22.7687954031,-7407245.49,-6.1356315928,2026-04-29,20260331
1792,300656,民德电子,-71102588.29,-90.32514566,-9655257.19,-13.579332936,-35552101.58,-50.0011355916,-25983736.66,-36.544009557,2026-04-29,20260331
1793,300652,雷迪克,-63535111.16,-166.4103722442,-16270335.01,-25.6084151156,-101011626.72,-158.9855197792,55763253.38,87.7676175612,2026-04-29,20260331
1794,300647,超频三,16489561.79,117.9410066174,-53462254.2,-324.2187687026,-27490264.91,-166.7131319807,97829762.88,593.2829757752,2026-04-29,20260331
1796,300639,凯普生物,-319111891.87,-2235.4890091206,24950825.45,7.8188328563,-319849669.52,-100.2311971659,-12271278.88,-3.845447065,2026-04-29,20260331
1798,300636,同和药业,-142596835.87,-209.0173294546,22462654.9,15.7525619436,-133920303.04,-93.9153398622,-26952175.71,-18.9009633668,2026-04-29,20260331
1803,300617,安靠智电,-283209114.07,-228.9857690243,-159690472.44,-56.3860640447,-73261623.61,-25.8683848684,-50218104.9,-17.7318110206,2026-04-29,20260331
1804,300616,尚品宅配,168190550.82,-76.9004198881,-340420876.3,-202.4019034603,526435406.31,312.9993948788,-17823979.19,-10.5974914186,2026-04-29,20260331
1806,300606,金太阳,-24111492.16,-924.9303778041,-30023716.24,-124.5203575157,-665006.81,-2.7580491725,6888554.68,28.5695909415,2026-04-29,20260331
1812,300581,晨曦航空,-21688488.91,-134.8243841393,-19610606.37,-90.419422263,-2077882.54,-9.580577737,,,2026-04-29,20260331
1813,300571,平治信息,656182433.97,1208.0107914401,80975403.32,12.3403796152,-29238756.83,-4.4558883805,604445787.48,92.1155087653,2026-04-29,20260331
1814,300566,激智科技,-1947475.71,97.3803324009,170499298.81,8754.8870537646,-78972118.47,-4055.1015894314,-92210257.94,-4734.8604897362,2026-04-29,20260331
1818,300547,川环科技,30435318.97,143.0741784655,63563021.86,208.8462484085,-33097702.89,-108.747678717,-30000.0,-0.0985696914,2026-04-29,20260331
1819,300542,新晨科技,-151755089.64,-0.5412644037,-218029513.07,-143.6719609123,-153389.29,-0.1010768669,66485333.64,43.8109415623,2026-04-29,20260331
1820,300540,蜀道装备,6654758.69,-91.9651498461,15315953.17,230.1503913735,-5327455.0,-80.0548186369,-3088696.15,-46.4133456055,2026-04-29,20260331
1821,300539,横河精密,6520090.23,-66.1671253917,12160612.91,186.5098868425,5902319.55,90.525120693,-11295761.27,-173.2454747026,2026-04-29,20260331
1822,300537,广信材料,-59990434.98,-252.7136775016,23611988.12,39.3595881208,-30491948.63,-50.8280172334,-53091575.91,-88.5000682654,2026-04-29,20260331
1824,300533,冰川网络,-46411990.66,-147.455730036,-20766104.81,-44.7429737762,-19115945.53,-41.1875148171,-3927346.52,-8.4619221545,2026-04-29,20260331
1829,300513,恒实科技,-23339156.89,40.5455014678,-71934098.3,-308.2120688379,-1439424.55,-6.1674230855,50045375.65,214.4266645358,2026-04-29,20260331
1830,300512,中亚股份,-31031111.98,-301.7851805672,-57524014.9,-185.3752934702,30713645.78,98.9769422372,-354166.66,-1.1413276464,2026-04-29,20260331
1833,300485,赛升药业,46324322.68,391.0545366274,10951710.85,23.6413836542,36018381.58,77.7526351088,-245443.17,-0.5298365001,2026-04-29,20260331
1836,300473,德尔股份,103356516.69,496.363469319,112243311.24,108.5981947095,-72812420.49,-70.4478274054,68903527.17,66.6658759183,2026-04-29,20260331
1837,300469,信息发展,-79276297.89,40.7587235809,-33921126.13,-42.7884841155,-85711149.37,-108.1169929112,40355977.61,50.9054770267,2026-04-29,20260331
1841,300461,田中精机,-57884017.46,-222.5778650813,-37078711.49,-64.0569074453,-20608228.02,-35.6026221474,164235.97,0.2837328458,2026-04-29,20260331
1846,300439,美康生物,-85889741.33,49.1097000895,-57824251.34,-67.3238159116,-7776322.26,-9.0538429149,-20085510.47,-23.3852264065,2026-04-29,20260331
1848,300436,广生堂,-8386275.88,65.6967391036,-20087606.4,-239.5295204622,-12455479.96,-148.5221824112,24156810.48,288.0517028734,2026-04-29,20260331
1850,300429,强力新材,-39672355.48,-185.8966284711,26406852.08,66.5623499298,-43133985.41,-108.7255467645,-20516717.32,-51.7153999851,2026-04-29,20260331
1852,300421,力星股份,15961927.26,-69.664366821,26139139.72,163.7592960689,-8035801.03,-50.3435512461,-1658972.24,-10.3933078567,2026-04-29,20260331
1856,300400,劲拓股份,-97123151.68,-367.6209417764,11235303.93,11.5681006389,-4933895.67,-5.0800407366,-99417849.97,-102.3626686844,2026-04-29,20260331
1858,300382,斯莱克,3707060.09,-94.9124535215,107147862.0,2890.3729477986,-84717748.69,-2285.3082127946,-17764753.04,-479.214056657,2026-04-29,20260331
1859,300381,溢多利,-32575159.98,-234.5280210085,11910633.06,36.5635443304,-3439650.08,-10.5591195319,-40704906.46,-124.956888884,2026-04-29,20260331
1860,300380,安硕信息,-1827893.14,93.7400247216,-172463264.27,-9435.0846062041,-1753472.23,-95.9285962417,172413822.76,9432.3797702966,2026-04-29,20260331
1863,300375,鹏翎股份,-90411625.03,-273.8484930836,59278113.07,65.5647026036,44838431.18,49.5936569718,-194542847.93,-215.1745949323,2026-04-29,20260331
1866,300359,全通教育,-27178390.42,49.010171873,-36020681.58,-132.5342708798,2983471.32,10.977365745,5858819.84,21.5569051348,2026-04-29,20260331
1870,300307,慈星股份,123731308.35,488.8960868845,170413005.2,137.72828193,169923075.65,137.3323194557,-215441984.38,-174.1208326761,2026-04-29,20260331
1871,300304,云意电气,-65206484.53,-167.3916266395,11173020.19,17.1348298724,-133382517.51,-204.5540692332,59270634.77,90.8968413145,2026-04-29,20260331
1873,300299,富春股份,-16019032.59,-252.7220280133,9363253.65,58.4508059235,-22167.0,-0.1383791429,-25093688.69,-156.6492142957,2026-04-29,20260331
1874,300272,开能健康,-102018146.95,-153.2804376907,31156459.11,30.5401147163,-8474941.37,-8.3072880888,-111886930.55,-109.6735570044,2026-04-29,20260331
1878,300250,初灵信息,-18668541.75,-553.901994287,-27450470.2,-147.0413199253,8716592.94,46.69134342,57137.61,0.3060635949,2026-04-29,20260331
1879,300241,瑞丰光电,42026846.97,44.0280438684,-43144428.14,-102.6592077459,-15991129.6,-38.0497961491,101914797.49,242.4992709131,2026-04-29,20260331
1880,300238,冠昊生物,-16381033.16,-194.3012582945,-13824140.14,-84.391137024,-10319331.54,-62.995608636,8004168.78,48.8624172958,2026-04-29,20260331
1884,300219,鸿利智汇,347399928.52,421.7220916143,249141641.14,71.7160887745,-4259427.28,-1.2260875522,105898760.47,30.4832418709,2026-04-29,20260331
1887,300203,聚光科技,177025056.99,233.2727586048,-66527777.53,-37.5809948384,-4754674.91,-2.6858767854,250246715.77,141.3623133499,2026-04-29,20260331
1890,300192,科德教育,27991376.4,174.8359329552,30677427.13,109.5959937504,4228802.15,15.1075177211,-5732257.31,-20.4786546688,2026-04-29,20260331
1892,300176,鸿特科技,-44230938.46,-448.9468649678,38111758.98,86.1653862815,-247854428.31,-560.364389587,167437018.87,378.5518116949,2026-04-29,20260331
1895,300162,雷曼光电,-85066079.23,22.0560229648,-103540358.85,-121.7175633193,-22565004.2,-26.5264420369,43618982.42,51.2765873481,2026-04-29,20260331
1896,300161,华中数控,-56119619.56,79.5245453123,-39510854.82,-70.4047089588,-89373354.19,-159.2550963295,72764589.45,129.6598052882,2026-04-29,20260331
1899,300149,睿智医药,19719896.17,196.6360178695,41280864.28,209.3361137611,-11950990.58,-60.6037195986,-1560824.82,-7.9149748383,2026-04-29,20260331
1901,300132,青松股份,144671591.99,8.2073595656,109533258.56,75.7116563476,52259907.57,36.1231302228,-16528249.52,-11.4246683075,2026-04-29,20260331
1906,300120,经纬辉开,-213837343.82,-505.8045632941,77807046.12,36.386088945,-670446907.25,-313.531254772,382586104.66,178.9145421588,2026-04-29,20260331
1911,300095,华伍股份,-83456142.78,-150.4101799882,-47671025.34,-57.121050353,-14682822.29,-17.5934590324,-21115314.69,-25.3010910721,2026-04-29,20260331
1912,300086,康芝药业,-42482567.3,-110.1303554016,-22929529.22,-53.9739725664,-3891049.94,-9.1591685421,-15637453.15,-36.8091058141,2026-04-29,20260331
1916,300071,福石控股,7124531.93,-21.9492878449,38098106.55,534.7453969513,16891.86,0.2370943125,-30990466.48,-434.9824912638,2026-04-29,20260331
1919,300063,天龙集团,-35318232.08,-94.4304831959,-76017722.12,-215.2364873412,15241575.28,43.1549779884,25817026.78,73.098298696,2026-04-29,20260331
1920,300056,中创环保,8421310.73,394.601392716,8561998.3,101.6706136908,-648987.64,-7.7064920273,522160.41,6.2004648295,2026-04-29,20260331
1923,300042,朗科科技,134557998.07,440.8681450374,-56394724.66,-41.9110907333,-1342696.95,-0.9978574067,192135410.41,142.7900334174,2026-04-29,20260331
1924,300041,回天新材,102998796.92,240.0886181871,9352554.75,9.0802563036,139257950.0,135.2034724329,-41282558.24,-40.0806217883,2026-04-29,20260331
1925,300040,九洲集团,180888678.99,208.272077929,34478828.24,19.0607994002,-6558298.19,-3.6255990295,152968148.94,84.5647996293,2026-04-29,20260331
1927,300032,金龙机电,20397798.38,-86.5782031852,32435764.78,159.0160083737,-1204110.11,-5.9031376209,-6281040.0,-30.7927349952,2026-04-29,20260331
1931,300016,北陆药业,84149434.17,-70.2614836407,120667925.66,143.3971919719,-84415296.63,-100.3159408766,49628475.94,58.9766008881,2026-04-29,20260331
1933,300005,探路者,90698072.17,1250.3303586278,-40902881.03,-45.0978505401,11537812.65,12.721122262,124536229.66,137.30857413,2026-04-29,20260331
1935,003043,华亚智能,106450742.14,10.2888539913,63437872.31,59.5936402459,55407269.51,52.0496789371,-1744662.58,-1.6389388603,2026-04-29,20260331
1937,003037,三和管桩,-432270404.24,28.2415193456,-264921071.98,-61.2859611441,-374930064.46,-86.735076189,207955569.26,48.1077508939,2026-04-29,20260331
1940,003026,中晶科技,12895230.94,-75.0671789828,8169326.2,63.3515307947,-682961.32,-5.2962317866,7394321.66,57.3415217952,2026-04-29,20260331
1941,003025,思进智能,16728714.19,-72.9448405067,10395764.08,62.1432344526,21252962.42,127.0448055877,-9985457.83,-59.6905280142,2026-04-29,20260331
1942,003019,宸展光电,56014689.43,234.7615965701,1535608.39,2.7414387291,-87869623.86,-156.8688941314,156492936.48,279.3783881915,2026-04-29,20260331
1946,003007,直真科技,-11252085.07,-473.1263284803,-10018199.32,-89.0341590708,-33319057.59,-296.1145190666,32152436.32,285.7464738311,2026-04-29,20260331
1947,003005,竞业达,-932551965.25,-21.2542526882,-93925702.96,-10.0719001686,-847670153.45,-90.8979000675,9043891.16,0.969800236,2026-04-29,20260331
1949,003002,壶化股份,19718310.88,114.1952351,38335653.9,194.4165204276,-13317639.44,-67.5394536634,-5055509.26,-25.6386527769,2026-04-29,20260331
1950,003001,中岩大地,-187719795.05,-5.8063676564,-52565687.03,-28.0022077672,-134880454.67,-71.8520146658,-19642.79,-0.0104638885,2026-04-29,20260331
1951,002995,天地在线,-1488548.97,94.8959031789,33110592.46,2224.3535904633,-33389874.85,-2243.1156463734,-1209266.58,-81.2379440899,2026-04-29,20260331
1953,002990,盛视科技,-11914698.77,92.110232753,-2689947.97,-22.5767182362,-4380823.75,-36.7682291812,-838998.0,-7.0417055118,2026-04-29,20260331
1956,002973,侨银股份,24046450.79,197.9006936617,91334000.24,379.8232056682,-83731025.09,-348.2053373333,16443475.64,68.3821316651,2026-04-29,20260331
1959,002962,五方光电,14160092.94,164.4398810083,51150192.32,361.2278008113,-34092813.09,-240.7668737378,-326303.48,-2.3043879824,2026-04-29,20260331
1961,002956,西麦食品,-25191127.91,-814.0915136561,192463900.51,764.0146213286,-214765949.25,-852.5459837181,-2181514.73,-8.6598533333,2026-04-29,20260331
1963,002943,宇晶股份,-43737761.66,-191.1492863177,6164293.58,14.0937563927,-10391831.8,-23.7594047011,-39510223.44,-90.3343516916,2026-04-29,20260331
1964,002940,昂利康,-81438453.02,-1389.6516100887,-14616210.64,-17.9475543775,-184872973.81,-227.0094371324,119504625.77,146.7422591397,2026-04-29,20260331
1967,002930,宏川智慧,142806057.63,105.8517562495,221837000.47,155.3414499018,-177981880.06,-124.6318839787,99802814.2,69.886961279,2026-04-29,20260331
1968,002927,泰永长征,-20798710.59,73.046484672,-6859837.75,-32.9820337675,-35903345.99,-172.6229413821,21964473.15,105.6049751496,2026-04-29,20260331
1969,002922,伊戈尔,593928327.32,262.7449423944,-191249079.35,-32.2007000766,-12919694.21,-2.1752951687,774687276.79,130.4344718302,2026-04-29,20260331
1973,002903,宇环数控,-89764389.74,22.8655335473,-1718989.32,-1.9150013998,-87700795.03,-97.7010987141,,,2026-04-29,20260331
1974,002899,英派斯,-81056462.39,-365.7858938926,-38313021.73,-47.2670785281,-43629520.05,-53.8260846372,3473981.79,4.2858788646,2026-04-29,20260331
1976,002893,京能热力,-415759012.1,-109.0223328119,-259590583.53,-62.4377526343,-60421303.28,-14.5327705525,-95747125.29,-23.0294768131,2026-04-29,20260331
